Federal
41
Quebec,Compton--Stanstead,Compton--Stanstead,Sandrine Gressard Bélanger,Sandrine Gressard Bélanger,Conservative Party of Canada,5982
Quebec,Compton--Stanstead,Compton--Stanstead,William Hogg,William Hogg,Liberal Party of Canada,6132
Quebec,Compton--Stanstead,Compton--Stanstead,Jean Rousseau,Jean Rousseau,New Democratic Party,24097
Quebec,Drummond,Drummond,Normand W. Bernier,Normand W. Bernier,Conservative Party of Canada,7555
Quebec,Drummond,Drummond,François Choquette,François Choquette,New Democratic Party,24489
Quebec,Drummond,Drummond,Pierre Côté,Pierre Côté,Liberal Party of Canada,3979
Quebec,Drummond,Drummond,Robin Fortin,Robin Fortin,Green Party of Canada,987
Quebec,Drummond,Drummond,Roger Pomerleau,Roger Pomerleau,Bloc Québécois,10410
Quebec,Gaspésie--Îles-de-la-Madeleine,Gaspésie--Îles-de-la-Madeleine,Régent Bastien,Régent Bastien,Conservative Party of Canada,6292
Quebec,Gaspésie--Îles-de-la-Madeleine,Gaspésie--Îles-de-la-Madeleine,Daniel Côté,Daniel Côté,Bloc Québécois,11650
Quebec,Gaspésie--Îles-de-la-Madeleine,Gaspésie--Îles-de-la-Madeleine,Jules Duguay,Jules Duguay,Liberal Party of Canada,5533
Quebec,Gaspésie--Îles-de-la-Madeleine,Gaspésie--Îles-de-la-Madeleine,Julien Leblanc,Julien Leblanc,Green Party of Canada,913
Quebec,Gaspésie--Îles-de-la-Madeleine,Gaspésie--Îles-de-la-Madeleine,Philip Toone,Philip Toone,New Democratic Party,12427
Quebec,Gatineau,Gatineau,Françoise Boivin,Françoise Boivin,New Democratic Party,35262
Quebec,Gatineau,Gatineau,Jennifer Gearey,Jennifer Gearey,Conservative Party of Canada,4532
Quebec,Gatineau,Gatineau,Steve MacKinnon,Steve MacKinnon,Liberal Party of Canada,7975
Quebec,Gatineau,Gatineau,Jonathan Meijer,Jonathan Meijer,Green Party of Canada,639
Quebec,Gatineau,Gatineau,Richard Nadeau,Richard Nadeau,Bloc Québécois,8619
Quebec,Hochelaga,Hochelaga,Marjolaine Boutin-Sweet,Marjolaine Boutin-Sweet,New Democratic Party,22314
Quebec,Hochelaga,Hochelaga,Marianne Breton Fontaine,Marianne Breton Fontaine,Communist Party of Canada,180
Quebec,Hochelaga,Hochelaga,Audrey Castonguay,Audrey Castonguay,Conservative Party of Canada,3126
Quebec,Hochelaga,Hochelaga,Christine Dandenault,Christine Dandenault,Marxist-Leninist Party of Canada,143
Quebec,Hochelaga,Hochelaga,Yaneisy Delgado Dihigo,Yaneisy Delgado Dihigo,Green Party of Canada,798
Quebec,Hochelaga,Hochelaga,Daniel Paillé,Daniel Paillé,Bloc Québécois,14451
Quebec,Hochelaga,Hochelaga,Hugo Samson Veillette,Hugo Samson Veillette,Rhinoceros Party,246
Quebec,Hochelaga,Hochelaga,Gilbert Thibodeau,Gilbert Thibodeau,Liberal Party of Canada,5064
Quebec,Honoré-Mercier,Honoré-Mercier,Paulina Ayala,Paulina Ayala,New Democratic Party,17545
Quebec,Honoré-Mercier,Honoré-Mercier,Jean-Paul Bédard,Jean-Paul Bédard,Marxist-Leninist Party of Canada,170
Quebec,Honoré-Mercier,Honoré-Mercier,Gaëtan Bérard,Gaëtan Bérard,Green Party of Canada,770
Quebec,Honoré-Mercier,Honoré-Mercier,Valery Chevrefils-Latulippe,Valery Chevrefils-Latulippe,Rhinoceros Party,181
Quebec,Honoré-Mercier,Honoré-Mercier,Gérard Labelle,Gérard Labelle,Conservative Party of Canada,5992
Quebec,Honoré-Mercier,Honoré-Mercier,Martin Laroche,Martin Laroche,Bloc Québécois,8935
Quebec,Honoré-Mercier,Honoré-Mercier,Pablo Rodriguez,Pablo Rodriguez,Liberal Party of Canada,14641
Quebec,Hull--Aylmer,Hull--Aylmer,Nancy Brassard-Fortin,Nancy Brassard-Fortin,Conservative Party of Canada,6058
Quebec,Hull--Aylmer,Hull--Aylmer,Roger Fleury,Roger Fleury,Green Party of Canada,1125
Quebec,Hull--Aylmer,Hull--Aylmer,Dino Lemay,Dino Lemay,Bloc Québécois,5019
Quebec,Hull--Aylmer,Hull--Aylmer,Marcel Proulx,Marcel Proulx,Liberal Party of Canada,12051
Quebec,Hull--Aylmer,Hull--Aylmer,Nycole Turmel,Nycole Turmel,New Democratic Party,35194
Quebec,Jeanne-Le Ber,Jeanne-Le Ber,Tyrone Benskin,Tyrone Benskin,New Democratic Party,23293
Quebec,Jeanne-Le Ber,Jeanne-Le Ber,Mark Bruneau,Mark Bruneau,Liberal Party of Canada,10054
Quebec,Jeanne-Le Ber,Jeanne-Le Ber,Pierre Lafontaine,Pierre Lafontaine,Conservative Party of Canada,4678
Quebec,Jeanne-Le Ber,Jeanne-Le Ber,Richard Noël,Richard Noël,Green Party of Canada,1377
Quebec,Jeanne-Le Ber,Jeanne-Le Ber,Thierry St-Cyr,Thierry St-Cyr,Bloc Québécois,12635
Quebec,Jeanne-Le Ber,Jeanne-Le Ber,Eileen Studd,Eileen Studd,Marxist-Leninist Party of Canada,121
Quebec,Joliette,Joliette,François Boucher,François Boucher,Liberal Party of Canada,3545
Quebec,Joliette,Joliette,Annie Durette,Annie Durette,Green Party of Canada,2227
Quebec,Joliette,Joliette,Michel Morand,Michel Morand,Conservative Party of Canada,5525
Quebec,Joliette,Joliette,Pierre A. Paquette,Pierre A. Paquette,Bloc Québécois,18804
Quebec,Joliette,Joliette,Francine Raynault,Francine Raynault,New Democratic Party,27050
Quebec,Jonquière--Alma,Jonquière--Alma,France Bergeron,France Bergeron,Green Party of Canada,652
Quebec,Jonquière--Alma,Jonquière--Alma,Jean-Pierre Blackburn,Jean-Pierre Blackburn,Conservative Party of Canada,18569
Quebec,Jonquière--Alma,Jonquière--Alma,Pierre Forest,Pierre Forest,Bloc Québécois,9554
Quebec,Jonquière--Alma,Jonquière--Alma,Claude Patry,Claude Patry,New Democratic Party,22900
Quebec,Jonquière--Alma,Jonquière--Alma,Claude Ringuette,Claude Ringuette,Liberal Party of Canada,1043
Quebec,Lac-Saint-Louis,Lac-Saint-Louis,Alain Ackad,Alain Ackad,New Democratic Party,16253
Quebec,Lac-Saint-Louis,Lac-Saint-Louis,Francis Scarpaleggia,Francis Scarpaleggia,Liberal Party of Canada,18457
Quebec,Lac-Saint-Louis,Lac-Saint-Louis,Larry Smith,Larry Smith,Conservative Party of Canada,15394
Quebec,Lac-Saint-Louis,Lac-Saint-Louis,Éric Taillefer,Éric Taillefer,Bloc Québécois,1689
Quebec,Lac-Saint-Louis,Lac-Saint-Louis,Bruno Tremblay,Bruno Tremblay,Green Party of Canada,2315
Quebec,La Pointe-de-l'Île,La Pointe-de-l'Île,Ginette Beaudry,Ginette Beaudry,Bloc Québécois,15475
Quebec,La Pointe-de-l'Île,La Pointe-de-l'Île,Claude Brunelle,Claude Brunelle,Marxist-Leninist Party of Canada,213
Quebec,La Pointe-de-l'Île,La Pointe-de-l'Île,David J. Cox,David J. Cox,Green Party of Canada,898
Quebec,La Pointe-de-l'Île,La Pointe-de-l'Île,Mathieu Drolet,Mathieu Drolet,Conservative Party of Canada,3664
Quebec,La Pointe-de-l'Île,La Pointe-de-l'Île,Olivier L. Coulombe,Olivier L. Coulombe,Liberal Party of Canada,4369
Quebec,La Pointe-de-l'Île,La Pointe-de-l'Île,Ève Péclet,Ève Péclet,New Democratic Party,23033
Quebec,LaSalle--Émard,LaSalle--Émard,Lorraine Banville,Lorraine Banville,Green Party of Canada,946
Quebec,LaSalle--Émard,LaSalle--Émard,Guillaume Berger-Richard,Guillaume Berger-Richard,Rhinoceros Party,208
Quebec,LaSalle--Émard,LaSalle--Émard,Carl Dubois,Carl Dubois,Bloc Québécois,6151
Quebec,LaSalle--Émard,LaSalle--Émard,Yves Le Seigle,Yves Le Seigle,Marxist-Leninist Party of Canada,288
Quebec,LaSalle--Émard,LaSalle--Émard,Hélène LeBlanc,Hélène LeBlanc,New Democratic Party,17691
Quebec,LaSalle--Émard,LaSalle--Émard,Chang-Tao Jimmy Yu,Chang-Tao Jimmy Yu,Conservative Party of Canada,5516
Quebec,LaSalle--Émard,LaSalle--Émard,Lise Zarac,Lise Zarac,Liberal Party of Canada,11172
Quebec,Laurentides--Labelle,Laurentides--Labelle,François Beauchamp,François Beauchamp,Green Party of Canada,1423
Quebec,Laurentides--Labelle,Laurentides--Labelle,Johanne Deschamps,Johanne Deschamps,Bloc Québécois,17799
Quebec,Laurentides--Labelle,Laurentides--Labelle,Guy Joncas,Guy Joncas,Conservative Party of Canada,5246
Quebec,Laurentides--Labelle,Laurentides--Labelle,Jean-Marc Lacoste,Jean-Marc Lacoste,Liberal Party of Canada,7169
Quebec,Laurentides--Labelle,Laurentides--Labelle,Marc-André Morin,Marc-André Morin,New Democratic Party,24800
Quebec,Laurentides--Labelle,Laurentides--Labelle,Mikaël St-Louis,Mikaël St-Louis,Marxist-Leninist Party of Canada,149
Quebec,Laurier--Sainte-Marie,Laurier--Sainte-Marie,Olivier Adam,Olivier Adam,Green Party of Canada,1324
Quebec,Laurier--Sainte-Marie,Laurier--Sainte-Marie,Philippe Allard,Philippe Allard,Liberal Party of Canada,4976
Quebec,Laurier--Sainte-Marie,Laurier--Sainte-Marie,Sylvain Archambault,Sylvain Archambault,Communist Party of Canada,137
Quebec,Laurier--Sainte-Marie,Laurier--Sainte-Marie,Gilles Duceppe,Gilles Duceppe,Bloc Québécois,17991
Quebec,Laurier--Sainte-Marie,Laurier--Sainte-Marie,François Yo Gourd,François Yo Gourd,Rhinoceros Party,398
Quebec,Laurier--Sainte-Marie,Laurier--Sainte-Marie,Serge Lachapelle,Serge Lachapelle,Marxist-Leninist Party of Canada,77
Quebec,Laurier--Sainte-Marie,Laurier--Sainte-Marie,Charles K. Langford,Charles K. Langford,Conservative Party of Canada,1764
Quebec,Laurier--Sainte-Marie,Laurier--Sainte-Marie,Hélène Laverdière,Hélène Laverdière,New Democratic Party,23373
Quebec,Laurier--Sainte-Marie,Laurier--Sainte-Marie,Dimitri Mourkes,Dimitri Mourkes,Independent,73
Quebec,Laval,Laval,Yvon Breton,Yvon Breton,Marxist-Leninist Party of Canada,224
Quebec,Laval,Laval,Nicole Demers,Nicole Demers,Bloc Québécois,11567
Quebec,Laval,Laval,Jocelyne Leduc,Jocelyne Leduc,Green Party of Canada,1260
Quebec,Laval,Laval,Robert Malo,Robert Malo,Conservative Party of Canada,6366
Quebec,Laval,Laval,Eva Nassif,Eva Nassif,Liberal Party of Canada,9422
Quebec,Laval,Laval,José Nunez-Melo,José Nunez-Melo,New Democratic Party,22050
Quebec,Laval--Les Îles,Laval--Les Îles,Stéphane Bakhos,Stéphane Bakhos,Pirate Party of Canada,369
Quebec,Laval--Les Îles,Laval--Les Îles,Zaki Ghavitian,Zaki Ghavitian,Conservative Party of Canada,8587
Quebec,Laval--Les Îles,Laval--Les Îles,Mohamedali Jetha,Mohamedali Jetha,Bloc Québécois,7022
Quebec,Laval--Les Îles,Laval--Les Îles,Karine Joizil,Karine Joizil,Liberal Party of Canada,11108
Quebec,Laval--Les Îles,Laval--Les Îles,Brent Neil,Brent Neil,Green Party of Canada,966
Quebec,Laval--Les Îles,Laval--Les Îles,François Pilon,François Pilon,New Democratic Party,25703
Quebec,Laval--Les Îles,Laval--Les Îles,Polyvios Tsakanikas,Polyvios Tsakanikas,Marxist-Leninist Party of Canada,194
Quebec,Lévis--Bellechasse,Lévis--Bellechasse,Steven Blaney,Steven Blaney,Conservative Party of Canada,25850
Quebec,Lévis--Bellechasse,Lévis--Bellechasse,Sacha Dougé,Sacha Dougé,Green Party of Canada,903
Quebec,Lévis--Bellechasse,Lévis--Bellechasse,Danielle-Maude Gosselin,Danielle-Maude Gosselin,Bloc Québécois,8757
Quebec,Lévis--Bellechasse,Lévis--Bellechasse,Francis Laforesterie,Francis Laforesterie,Liberal Party of Canada,3421
Quebec,Lévis--Bellechasse,Lévis--Bellechasse,Nicole Laliberté,Nicole Laliberté,New Democratic Party,19890
Quebec,Longueuil--Pierre-Boucher,Longueuil--Pierre-Boucher,Richard Bélisle,Richard Bélisle,Conservative Party of Canada,4339
Quebec,Longueuil--Pierre-Boucher,Longueuil--Pierre-Boucher,Jean Dorion,Jean Dorion,Bloc Québécois,14181
Quebec,Longueuil--Pierre-Boucher,Longueuil--Pierre-Boucher,Kévan Falsafi,Kévan Falsafi,Liberal Party of Canada,5321
Quebec,Longueuil--Pierre-Boucher,Longueuil--Pierre-Boucher,Pierre Nantel,Pierre Nantel,New Democratic Party,27119
Quebec,Longueuil--Pierre-Boucher,Longueuil--Pierre-Boucher,Serge Patenaude,Serge Patenaude,Marxist-Leninist Party of Canada,228
Quebec,Longueuil--Pierre-Boucher,Longueuil--Pierre-Boucher,Valérie St-Amant,Valérie St-Amant,Green Party of Canada,1032
Quebec,Lotbinière--Chutes-de-la-Chaudière,Lotbinière--Chutes-de-la-Chaudière,Richard Domm,Richard Domm,Green Party of Canada,936
Quebec,Lotbinière--Chutes-de-la-Chaudière,Lotbinière--Chutes-de-la-Chaudière,Tanya Fredette,Tanya Fredette,New Democratic Party,21683
Quebec,Lotbinière--Chutes-de-la-Chaudière,Lotbinière--Chutes-de-la-Chaudière,Gaston Gourde,Gaston Gourde,Bloc Québécois,8381
Quebec,Lotbinière--Chutes-de-la-Chaudière,Lotbinière--Chutes-de-la-Chaudière,Jacques Gourde,Jacques Gourde,Conservative Party of Canada,22460
Quebec,Lotbinière--Chutes-de-la-Chaudière,Lotbinière--Chutes-de-la-Chaudière,Nicole Larouche,Nicole Larouche,Liberal Party of Canada,2866
Quebec,Louis-Hébert,Louis-Hébert,Jean Beaupré,Jean Beaupré,Liberal Party of Canada,8110
Quebec,Louis-Hébert,Louis-Hébert,Denis Blanchette,Denis Blanchette,New Democratic Party,23373
Quebec,Louis-Hébert,Louis-Hébert,Marie-Claude Bouffard,Marie-Claude Bouffard,Christian Heritage Party of Canada,143
Quebec,Louis-Hébert,Louis-Hébert,Michelle Fontaine,Michelle Fontaine,Green Party of Canada,996
Quebec,Louis-Hébert,Louis-Hébert,Pascal-Pierre Paillé,Pascal-Pierre Paillé,Bloc Québécois,14640
Quebec,Louis-Hébert,Louis-Hébert,Pierre Paul-Hus,Pierre Paul-Hus,Conservative Party of Canada,13207
Quebec,Louis-Saint-Laurent,Louis-Saint-Laurent,Daniel Arseneault,Daniel Arseneault,Christian Heritage Party of Canada,175
Quebec,Louis-Saint-Laurent,Louis-Saint-Laurent,Jean Cloutier,Jean Cloutier,Green Party of Canada,857
Quebec,Louis-Saint-Laurent,Louis-Saint-Laurent,France Gagné,France Gagné,Bloc Québécois,8148
Quebec,Louis-Saint-Laurent,Louis-Saint-Laurent,Alexandrine Latendresse,Alexandrine Latendresse,New Democratic Party,22629
Quebec,Louis-Saint-Laurent,Louis-Saint-Laurent,Philippe Mérel,Philippe Mérel,Liberal Party of Canada,3612
Quebec,Louis-Saint-Laurent,Louis-Saint-Laurent,Josée Verner,Josée Verner,Conservative Party of Canada,21334
Quebec,Manicouagan,Manicouagan,Gérard Asselin,Gérard Asselin,Bloc Québécois,10495
Quebec,Manicouagan,Manicouagan,Gordon Ferguson,Gordon Ferguson,Conservative Party of Canada,3878
Quebec,Manicouagan,Manicouagan,André Forbes,André Forbes,Liberal Party of Canada,1882
Quebec,Manicouagan,Manicouagan,Jacques Gélineau,Jacques Gélineau,Green Party of Canada,898
Quebec,Manicouagan,Manicouagan,Jonathan Genest-Jourdain,Jonathan Genest-Jourdain,New Democratic Party,16437
Quebec,Marc-Aurèle-Fortin,Marc-Aurèle-Fortin,Eduardo Gonzalo Agurto Catalán,Eduardo Gonzalo Agurto Catalán,Liberal Party of Canada,7035
Quebec,Marc-Aurèle-Fortin,Marc-Aurèle-Fortin,Marie-France Charbonneau,Marie-France Charbonneau,Bloc Québécois,15470
Quebec,Marc-Aurèle-Fortin,Marc-Aurèle-Fortin,Alain Giguère,Alain Giguère,New Democratic Party,29107
Quebec,Marc-Aurèle-Fortin,Marc-Aurèle-Fortin,Charles Sicotte,Charles Sicotte,Green Party of Canada,1208
Quebec,Marc-Aurèle-Fortin,Marc-Aurèle-Fortin,Johanne Théorêt,Johanne Théorêt,Conservative Party of Canada,5768
Quebec,Haute-Gaspésie--La Mitis--Matane--Matapédia,Haute-Gaspésie--La Mitis--Matane--Matapédia,Joanie Boulet,Joanie Boulet,New Democratic Party,7484
Quebec,Haute-Gaspésie--La Mitis--Matane--Matapédia,Haute-Gaspésie--La Mitis--Matane--Matapédia,Nancy Charest,Nancy Charest,Liberal Party of Canada,8964
Quebec,Haute-Gaspésie--La Mitis--Matane--Matapédia,Haute-Gaspésie--La Mitis--Matane--Matapédia,Allen Cormier,Allen Cormier,Conservative Party of Canada,5253
Quebec,Haute-Gaspésie--La Mitis--Matane--Matapédia,Haute-Gaspésie--La Mitis--Matane--Matapédia,Louis Drainville,Louis Drainville,Green Party of Canada,707
Quebec,Haute-Gaspésie--La Mitis--Matane--Matapédia,Haute-Gaspésie--La Mitis--Matane--Matapédia,Jean-François Fortin,Jean-François Fortin,Bloc Québécois,12633
Quebec,Mégantic--L'Érable,Mégantic--L'Érable,Alain Bergeron,Alain Bergeron,Canadian Action Party,250
Quebec,Mégantic--L'Érable,Mégantic--L'Érable,Christian Paradis,Christian Paradis,Conservative Party of Canada,21931
Quebec,Mégantic--L'Érable,Mégantic--L'Érable,René Roy,René Roy,Liberal Party of Canada,2601
Quebec,Mégantic--L'Érable,Mégantic--L'Érable,Wyatt Tessari,Wyatt Tessari,Green Party of Canada,655
Quebec,Mégantic--L'Érable,Mégantic--L'Érable,Pierre Turcotte,Pierre Turcotte,Bloc Québécois,7481
Quebec,Mégantic--L'Érable,Mégantic--L'Érable,Cheryl Voisine,Cheryl Voisine,New Democratic Party,11716
Quebec,Montcalm,Montcalm,Yves Dufour,Yves Dufour,Liberal Party of Canada,3501
Quebec,Montcalm,Montcalm,Jason Fuoco,Jason Fuoco,Conservative Party of Canada,5118
Quebec,Montcalm,Montcalm,Roger Gaudet,Roger Gaudet,Bloc Québécois,19609
Quebec,Montcalm,Montcalm,Marianne Girard,Marianne Girard,Green Party of Canada,2347
Quebec,Montcalm,Montcalm,Manon Perreault,Manon Perreault,New Democratic Party,34434
Quebec,Mount Royal,Mont-Royal,Irwin Cotler,Irwin Cotler,Liberal Party of Canada,16151
Quebec,Mount Royal,Mont-Royal,Gabriel Dumais,Gabriel Dumais,Bloc Québécois,1136
Quebec,Mount Royal,Mont-Royal,Jeff Itcush,Jeff Itcush,New Democratic Party,6963
Quebec,Mount Royal,Mont-Royal,Diane Johnston,Diane Johnston,Marxist-Leninist Party of Canada,109
Quebec,Mount Royal,Mont-Royal,Brian Sarwer-Foner,Brian Sarwer-Foner,Green Party of Canada,683
Quebec,Mount Royal,Mont-Royal,abraham Weizfeld,abraham Weizfeld,No Affiliation,74
Quebec,Mount Royal,Mont-Royal,Saulie Zajdel,Saulie Zajdel,Conservative Party of Canada,13891
Quebec,Notre-Dame-de-Grâce--Lachine,Notre-Dame-de-Grâce--Lachine,Matthew Conway,Matthew Conway,Conservative Party of Canada,6574
Quebec,Notre-Dame-de-Grâce--Lachine,Notre-Dame-de-Grâce--Lachine,Jessica Gal,Jessica Gal,Green Party of Canada,1914
Quebec,Notre-Dame-de-Grâce--Lachine,Notre-Dame-de-Grâce--Lachine,Rachel Hoffman,Rachel Hoffman,Marxist-Leninist Party of Canada,131
Quebec,Notre-Dame-de-Grâce--Lachine,Notre-Dame-de-Grâce--Lachine,Marlene Jennings,Marlene Jennings,Liberal Party of Canada,14407
Quebec,Notre-Dame-de-Grâce--Lachine,Notre-Dame-de-Grâce--Lachine,Gabrielle Ladouceur-Despins,Gabrielle Ladouceur-Despins,Bloc Québécois,3983
Quebec,Notre-Dame-de-Grâce--Lachine,Notre-Dame-de-Grâce--Lachine,David Andrew Lovett,David Andrew Lovett,Independent,207
Quebec,Notre-Dame-de-Grâce--Lachine,Notre-Dame-de-Grâce--Lachine,Isabelle Morin,Isabelle Morin,New Democratic Party,17943
Quebec,Abitibi--Baie-James--Nunavik--Eeyou,Abitibi--Baie-James--Nunavik--Eeyou,Léandre Gervais,Léandre Gervais,Liberal Party of Canada,3282
Quebec,Abitibi--Baie-James--Nunavik--Eeyou,Abitibi--Baie-James--Nunavik--Eeyou,Johnny Kasudluak,Johnny Kasudluak,Green Party of Canada,1221
Quebec,Abitibi--Baie-James--Nunavik--Eeyou,Abitibi--Baie-James--Nunavik--Eeyou,Yvon Lévesque,Yvon Lévesque,Bloc Québécois,5615
Quebec,Abitibi--Baie-James--Nunavik--Eeyou,Abitibi--Baie-James--Nunavik--Eeyou,Jean-Maurice Matte,Jean-Maurice Matte,Conservative Party of Canada,7089
Quebec,Abitibi--Baie-James--Nunavik--Eeyou,Abitibi--Baie-James--Nunavik--Eeyou,Romeo Saganash,Romeo Saganash,New Democratic Party,13961
Quebec,Outremont,Outremont,Johan Boyden,Johan Boyden,Communist Party of Canada,143
Quebec,Outremont,Outremont,Martin Cauchon,Martin Cauchon,Liberal Party of Canada,9204
Quebec,Outremont,Outremont,Élise Daoust,Élise Daoust,Bloc Québécois,3199
Quebec,Outremont,Outremont,Tommy Gaudet,Tommy Gaudet,Rhinoceros Party,160
Quebec,Outremont,Outremont,Rodolphe Husny,Rodolphe Husny,Conservative Party of Canada,3408
Quebec,Outremont,Outremont,Thomas Mulcair,Thomas Mulcair,New Democratic Party,21906
Quebec,Outremont,Outremont,Francois Pilon,Francois Pilon,Green Party of Canada,838
Quebec,Papineau,Papineau,Vivian Barbot,Vivian Barbot,Bloc Québécois,11091
Quebec,Papineau,Papineau,Shama Chopra,Shama Chopra,Conservative Party of Canada,2021
Quebec,Papineau,Papineau,Peter Macrisopoulos,Peter Macrisopoulos,Marxist-Leninist Party of Canada,228
Quebec,Papineau,Papineau,Danny Polifroni,Danny Polifroni,Green Party of Canada,806
Quebec,Papineau,Papineau,Marcos Radhames Tejada,Marcos Radhames Tejada,New Democratic Party,12102
Quebec,Papineau,Papineau,Justin Trudeau,Justin Trudeau,Liberal Party of Canada,16429
Quebec,Papineau,Papineau,Joseph Young,Joseph Young,No Affiliation,95
Quebec,Pierrefonds--Dollard,Pierrefonds--Dollard,Lysane Blanchette-Lamothe,Lysane Blanchette-Lamothe,New Democratic Party,16390
Quebec,Pierrefonds--Dollard,Pierrefonds--Dollard,Agop Evereklian,Agop Evereklian,Conservative Party of Canada,12901
Quebec,Pierrefonds--Dollard,Pierrefonds--Dollard,Nicolas Jolicoeur,Nicolas Jolicoeur,Bloc Québécois,2392
Quebec,Pierrefonds--Dollard,Pierrefonds--Dollard,Jonathan Lumer,Jonathan Lumer,Green Party of Canada,1710
Quebec,Pierrefonds--Dollard,Pierrefonds--Dollard,Bernard Patry,Bernard Patry,Liberal Party of Canada,14632
Quebec,Pontiac,Pontiac,Lawrence Cannon,Lawrence Cannon,Conservative Party of Canada,14441
Quebec,Pontiac,Pontiac,Cindy Duncan McMillan,Cindy Duncan McMillan,Liberal Party of Canada,6242
Quebec,Pontiac,Pontiac,Benoit Legros,Benoit Legros,Marxist-Leninist Party of Canada,124
Quebec,Pontiac,Pontiac,Louis-Philippe Mayrand,Louis-Philippe Mayrand,Green Party of Canada,849
Quebec,Pontiac,Pontiac,Mathieu Ravignat,Mathieu Ravignat,New Democratic Party,22376
Quebec,Pontiac,Pontiac,Maude Tremblay,Maude Tremblay,Bloc Québécois,4917
Quebec,Portneuf--Jacques-Cartier,Portneuf--Jacques-Cartier,André Arthur,André Arthur,Independent,14594
Quebec,Portneuf--Jacques-Cartier,Portneuf--Jacques-Cartier,Richard Côté,Richard Côté,Bloc Québécois,10745
Quebec,Portneuf--Jacques-Cartier,Portneuf--Jacques-Cartier,Claudine Delorme,Claudine Delorme,Green Party of Canada,1279
Quebec,Portneuf--Jacques-Cartier,Portneuf--Jacques-Cartier,Élaine Michaud,Élaine Michaud,New Democratic Party,22387
Quebec,Portneuf--Jacques-Cartier,Portneuf--Jacques-Cartier,Réjean Thériault,Réjean Thériault,Liberal Party of Canada,3463
Quebec,Québec,Québec,Yvan Dutil,Yvan Dutil,Green Party of Canada,1144
Quebec,Québec,Québec,Christiane Gagnon,Christiane Gagnon,Bloc Québécois,14684
Quebec,Québec,Québec,Stefan Jetchick,Stefan Jetchick,Christian Heritage Party of Canada,228
Quebec,Québec,Québec,Pierre Morasse,Pierre Morasse,Conservative Party of Canada,9330
Quebec,Québec,Québec,Annick Papillon,Annick Papillon,New Democratic Party,22393
Quebec,Québec,Québec,François Payeur,François Payeur,Liberal Party of Canada,4735
Quebec,Repentigny,Repentigny,Michel Duchaine,Michel Duchaine,Green Party of Canada,1078
Quebec,Repentigny,Repentigny,Nicolas Dufour,Nicolas Dufour,Bloc Québécois,19242
Quebec,Repentigny,Repentigny,Jean-François Larose,Jean-François Larose,New Democratic Party,32131
Quebec,Repentigny,Repentigny,Chantal Perreault,Chantal Perreault,Liberal Party of Canada,4830
Quebec,Repentigny,Repentigny,Christophe Royer,Christophe Royer,Conservative Party of Canada,4606
Quebec,Bas-Richelieu--Nicolet--Bécancour,Bas-Richelieu--Nicolet--Bécancour,Rhéal Blais,Rhéal Blais,Liberal Party of Canada,5024
Quebec,Bas-Richelieu--Nicolet--Bécancour,Bas-Richelieu--Nicolet--Bécancour,Charles Cartier,Charles Cartier,Conservative Party of Canada,6478
Quebec,Bas-Richelieu--Nicolet--Bécancour,Bas-Richelieu--Nicolet--Bécancour,Krista Lalonde,Krista Lalonde,New Democratic Party,17705
Quebec,Bas-Richelieu--Nicolet--Bécancour,Bas-Richelieu--Nicolet--Bécancour,Louis Plamondon,Louis Plamondon,Bloc Québécois,19046
Quebec,Bas-Richelieu--Nicolet--Bécancour,Bas-Richelieu--Nicolet--Bécancour,Anne-Marie Tanguay,Anne-Marie Tanguay,Green Party of Canada,1479
Quebec,Richmond--Arthabaska,Richmond--Arthabaska,Jean-Philippe Bachand,Jean-Philippe Bachand,Conservative Party of Canada,13145
Quebec,Richmond--Arthabaska,Richmond--Arthabaska,André Bellavance,André Bellavance,Bloc Québécois,18033
Quebec,Richmond--Arthabaska,Richmond--Arthabaska,Tomy Bombardier,Tomy Bombardier,Green Party of Canada,1098
Quebec,Richmond--Arthabaska,Richmond--Arthabaska,Isabelle Maguire,Isabelle Maguire,New Democratic Party,17316
Quebec,Richmond--Arthabaska,Richmond--Arthabaska,Marie-Josée Talbot,Marie-Josée Talbot,Liberal Party of Canada,3711
Quebec,Rimouski-Neigette--Témiscouata--Les Basques,Rimouski-Neigette--Témiscouata--Les Basques,Pierre Cadieux,Pierre Cadieux,Liberal Party of Canada,4101
Quebec,Rimouski-Neigette--Témiscouata--Les Basques,Rimouski-Neigette--Témiscouata--Les Basques,Guy Caron,Guy Caron,New Democratic Party,18360
Quebec,Rimouski-Neigette--Témiscouata--Les Basques,Rimouski-Neigette--Témiscouata--Les Basques,Bertin Denis,Bertin Denis,Conservative Party of Canada,6218
Quebec,Rimouski-Neigette--Témiscouata--Les Basques,Rimouski-Neigette--Témiscouata--Les Basques,Claude Guimond,Claude Guimond,Bloc Québécois,13170
Quebec,Rimouski-Neigette--Témiscouata--Les Basques,Rimouski-Neigette--Témiscouata--Les Basques,Clément Pelletier,Clément Pelletier,Green Party of Canada,867
Quebec,Rivière-des-Mille-Îles,Rivière-des-Mille-Îles,Gilles Bisson,Gilles Bisson,Green Party of Canada,1229
Quebec,Rivière-des-Mille-Îles,Rivière-des-Mille-Îles,Luc Desnoyers,Luc Desnoyers,Bloc Québécois,14873
Quebec,Rivière-des-Mille-Îles,Rivière-des-Mille-Îles,Denis Joannette,Denis Joannette,Liberal Party of Canada,5300
